time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,pressure_msl,cloud_cover,visibility,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2025-06-15T17:00,23.6,86,21.1,2.1,866,100,9720,3.4,302,9.4
2025-06-15T18:00,22.6,89,20.7,0.6,866.2,100,10480,1,315,9.7
2025-06-15T19:00,21.9,89,20,0.2,866.5,94,10360,3.4,72,8.6
2025-06-15T20:00,21.8,89,19.9,0,867.2,46,9340,5,90,10.8
2025-06-15T21:00,21.6,88,19.5,0,867.9,87,20400,6.2,83,13
2025-06-15T22:00,21.5,87,19.2,0,867.9,82,4660,5.4,86,13.3
2025-06-15T23:00,21,90,19.3,0,868.4,88,5160,4.5,76,11.5
2025-06-16T00:00,20.8,91,19.3,0,867.5,88,6020,4.2,70,9.7
2025-06-16T01:00,20.6,92,19.2,0,866.9,86,4260,4.7,94,9.4
2025-06-16T02:00,20.4,92,19.1,0,866.3,99,3720,4,95,9.7
2025-06-16T03:00,20.1,93,18.9,0,865.7,100,2860,3.4,108,8.3
2025-06-16T04:00,19.9,94,18.9,0,865.3,100,10580,3,104,6.8
2025-06-16T05:00,19.7,95,18.8,0,865.9,100,20380,1.5,135,6.5
2025-06-16T06:00,20.8,92,19.4,0,866.8,100,20660,1.1,180,4.7
2025-06-16T07:00,22,84,19.1,0,867.8,80,24140,1.4,270,5.4
2025-06-16T08:00,22.9,78,18.9,0,868.1,82,24140,1.5,284,6.1
2025-06-16T09:00,24.2,73,19,0,868.4,78,24140,2.6,326,10.4
2025-06-16T10:00,25.2,72,19.8,0,868.6,86,24140,4.1,308,14.8
2025-06-16T11:00,26.1,68,19.7,0.1,868.9,86,24140,6.5,276,16.9
2025-06-16T12:00,25.6,73,20.4,0.7,868,100,24140,8.3,288,21.2
2025-06-16T13:00,25.6,74,20.6,0.7,867.3,100,24140,7.6,301,20.5
2025-06-16T14:00,25.3,76,20.8,0.9,866.6,100,24140,7.2,297,22
2025-06-16T15:00,24.8,79,20.9,4,866.1,100,24140,6.4,297,18.7
2025-06-16T16:00,24.1,82,20.8,3.2,865.1,100,24140,5.9,281,16.2
2025-06-16T17:00,22.9,85,20.2,1.5,865,100,24140,3.8,287,14
2025-06-16T18:00,22.6,85,19.9,0.1,864.9,100,24140,1.4,180,9.4
2025-06-16T19:00,22.6,85,19.9,0,866.1,100,22220,2.9,120,7.9
2025-06-16T20:00,22.1,87,19.9,0.3,867.2,100,10740,2.5,90,7.9
2025-06-16T21:00,21.9,87,19.7,0.7,867.9,100,11860,2.5,98,7.9
2025-06-16T22:00,21.8,87,19.5,1.1,868.2,100,9700,2.3,129,7.2
2025-06-16T23:00,21.4,90,19.7,0.7,868.5,100,6760,1.5,135,7.2
2025-06-17T00:00,21.1,90,19.4,1.3,868,95,9100,2.3,108,5.4
2025-06-17T01:00,20.9,90,19.2,0.7,867.3,91,6080,3.3,96,7.6
2025-06-17T02:00,20.6,92,19.2,0,866.6,60,8400,3.2,90,7.9
2025-06-17T03:00,20.2,94,19.2,0,865.9,44,9140,3.3,96,7.2
2025-06-17T04:00,19.9,95,19.1,0,865.7,41,15120,2.5,90,6.8
2025-06-17T05:00,20.1,95,19.2,0,866.4,45,24140,0.5,135,5.8
2025-06-17T06:00,20.6,93,19.4,0,866.9,59,24140,0.4,180,3.6
2025-06-17T07:00,21.8,86,19.3,0,867.5,72,24140,0.7,270,5
2025-06-17T08:00,23,78,18.9,0.1,868,80,24140,1.8,307,7.2
2025-06-17T09:00,24,73,18.9,0,868.6,84,24140,4.2,301,11.9
2025-06-17T10:00,24.7,75,19.9,0,868.6,82,24140,6.6,292,18.7
2025-06-17T11:00,24.2,79,20.3,0.4,867.9,89,12460,7.9,286,21.6
2025-06-17T12:00,24.8,77,20.5,0.2,867.6,89,11040,9,286,21.6
2025-06-17T13:00,25.6,73,20.4,0.1,867.1,92,20180,9.3,286,22.7
2025-06-17T14:00,25.3,76,20.7,0.8,866.7,100,11080,9.6,283,23.8
2025-06-17T15:00,24.6,78,20.5,1,865.8,100,5440,8.4,295,22.7
2025-06-17T16:00,24.1,80,20.5,0.6,865.2,100,7660,6.4,297,20.2
2025-06-17T17:00,23.7,83,20.7,0.5,865.2,100,19220,6.5,276,15.8
2025-06-17T18:00,22.7,89,20.8,1.7,865.4,100,7000,5.4,290,17.6
2025-06-17T19:00,22.2,92,20.8,1.4,866.2,100,20100,3.8,287,15.5
2025-06-17T20:00,21.8,94,20.8,1.8,866.9,100,24140,3,284,11.5
2025-06-17T21:00,21.5,95,20.6,1.8,867.3,100,24140,2.6,286,8.6
2025-06-17T22:00,21.1,96,20.5,2.1,867.1,100,24140,3.2,297,8.3
2025-06-17T23:00,20.7,96,20.1,1.5,866.7,100,24140,2.4,297,8.6
2025-06-18T00:00,20.5,96,19.9,1.1,866.2,99,24140,3,284,9.4
2025-06-18T01:00,20.3,96,19.6,0.6,865.6,100,24140,1.5,256,8.6
2025-06-18T02:00,20.2,97,19.7,0,865.2,97,24140,1.8,281,6.1
2025-06-18T03:00,20,98,19.6,0,864.6,85,24140,2.9,270,7.6
2025-06-18T04:00,19.9,98,19.5,0,864.1,89,24140,4.1,285,10.1
2025-06-18T05:00,19.8,99,19.7,0,864.4,92,24140,5.4,274,11.2
2025-06-18T06:00,20.5,95,19.6,0,865,88,24140,5.9,284,15.1
2025-06-18T07:00,21.3,91,19.7,0,865.9,81,24140,5.6,285,14.8
2025-06-18T08:00,22.7,82,19.4,0,866.3,81,24140,6.5,289,15.8
2025-06-18T09:00,23.9,75,19.2,0,866.6,78,11420,6.7,286,16.9
2025-06-18T10:00,24.5,72,19.1,0.1,866.5,86,7080,7,282,18
2025-06-18T11:00,25.8,64,18.5,0,866.7,70,6640,7.3,281,17.6
2025-06-18T12:00,26.1,64,18.7,0,866.1,93,6060,8.8,289,20.9
2025-06-18T13:00,25.5,73,20.3,0.3,865.5,90,19500,9.7,297,23.4
2025-06-18T14:00,24.9,76,20.3,0.9,864.8,89,19580,10.5,292,25.6
2025-06-18T15:00,24.4,77,20.1,0.3,864.2,100,19620,7.9,294,25.2
2025-06-18T16:00,24,78,19.9,0.1,863.9,100,19700,6.8,295,19.4
2025-06-18T17:00,23.2,84,20.4,0.2,863.8,97,24140,5.5,281,18.4
2025-06-18T18:00,22.5,87,20.2,0.6,864.3,99,11440,4.7,274,14.4
2025-06-18T19:00,21.9,91,20.4,0.9,864.8,95,9160,3.7,281,13
2025-06-18T20:00,21.5,94,20.5,1,865.2,100,24140,3.2,333,10.1
2025-06-18T21:00,21.3,94,20.3,0.9,865.5,100,24140,2.9,360,8.6
2025-06-18T22:00,21.3,94,20.3,0.6,865.5,98,24140,1.1,162,6.5
2025-06-18T23:00,21,94,20,0.1,865.6,78,24140,1.5,225,6.1
2025-06-19T00:00,20.9,94,19.9,0,864.8,79,24140,1.5,225,4.7
2025-06-19T01:00,20.6,96,20,0.1,864,85,24140,1.8,233,10.1
2025-06-19T02:00,20.3,97,19.8,0,863.5,87,24140,1.5,256,10.4
2025-06-19T03:00,20.1,98,19.8,0,863,87,24140,2.1,239,6.5
2025-06-19T04:00,20,99,19.8,0,863.1,89,24140,1,225,6.8
2025-06-19T05:00,20,99,19.8,0,863.5,89,24140,3,284,4
2025-06-19T06:00,20.5,96,19.8,0,864,86,24140,2.3,288,7.2
2025-06-19T07:00,22,87,19.8,0,865.1,71,24140,3.7,299,9.7
2025-06-19T08:00,23.7,77,19.4,0,865.7,84,24140,3.5,294,10.1
2025-06-19T09:00,25,70,19.2,0,866.3,85,12200,2.5,278,10.1
2025-06-19T10:00,26,65,18.9,0,866.7,87,20940,2.4,297,9.4
2025-06-19T11:00,27.1,61,18.9,0,866.1,95,11540,4.7,247,10.4
2025-06-19T12:00,27.4,61,19.2,0,865.4,93,260,5.2,245,13.3
2025-06-19T13:00,26.3,67,19.7,0.2,865.1,100,180,6.6,209,15.8
2025-06-19T14:00,25,77,20.7,1.2,864.8,100,200,4.8,207,14.8
2025-06-19T15:00,24.4,80,20.7,3,864.6,100,540,3.9,202,12.2
2025-06-19T16:00,23.8,83,20.8,1.6,864.4,100,980,4.4,215,10.4
2025-06-19T17:00,23.6,85,20.9,3.5,864.7,100,2060,4.3,222,10.4
2025-06-19T18:00,23.1,86,20.6,2.1,864.9,100,2000,3.1,201,9.4
2025-06-19T19:00,22.7,87,20.4,1.9,865.5,100,13720,1.8,191,7.6
2025-06-19T20:00,22.4,88,20.3,2.3,866.2,100,14180,2.2,180,6.1
2025-06-19T21:00,22.1,89,20.2,2.4,866.7,100,6060,1.5,284,5.8
2025-06-19T22:00,21.7,93,20.5,4.1,866.8,100,6640,3.2,297,8.6
2025-06-19T23:00,21.2,93,20,4.4,866.9,100,10780,2.3,309,8.6
2025-06-20T00:00,20.9,95,20,2.9,866.1,100,8820,1.9,338,6.8
2025-06-20T01:00,20.6,96,20,1.6,865.7,100,5760,3.8,319,9.4
2025-06-20T02:00,20.5,97,20,1.2,865.3,100,2800,4,297,11.2
2025-06-20T03:00,20.5,97,20,1.2,865.1,100,1300,3.7,259,10.1
2025-06-20T04:00,20.4,97,19.9,0.9,864.7,100,1120,2.9,277,9
2025-06-20T05:00,20.2,97,19.7,0.9,865.5,100,1160,2.9,270,6.5
2025-06-20T06:00,20.5,95,19.6,1,866,100,9460,0,270,6.1
2025-06-20T07:00,21,93,19.8,0.9,867,100,19280,1.5,76,5
2025-06-20T08:00,21.8,90,20.1,0.5,867.1,98,9400,3.1,45,9.7
2025-06-20T09:00,23,83,20,0,867.3,97,11040,3.2,27,9
2025-06-20T10:00,24.1,78,20,0,867,98,9720,3.6,315,9.4
2025-06-20T11:00,24.1,82,20.8,0.1,867.1,91,19300,6,287,13.7
2025-06-20T12:00,24.9,79,21,0.7,866.6,100,11240,7.6,273,17.3
2025-06-20T13:00,24.8,79,20.9,1.1,866.5,100,19320,9,268,20.2
2025-06-20T14:00,24.5,81,21,5.7,866.2,100,4800,8.3,265,21.2
2025-06-20T15:00,23.4,86,20.9,4.7,865.5,100,6680,7.4,256,22.7
2025-06-20T16:00,22.8,89,20.9,3.4,865.3,100,6240,5.7,252,17.3
2025-06-20T17:00,22.7,90,21,3.1,865.7,100,19820,2.6,254,12.6
2025-06-20T18:00,22.2,91,20.6,2.5,865.8,100,540,0,270,7.9
2025-06-20T19:00,22,91,20.4,2.5,866.4,100,340,1.1,72,5
2025-06-20T20:00,21.9,90,20.2,2,867.1,100,280,1.1,90,5.8
2025-06-20T21:00,21.9,90,20.2,0.8,867.7,100,420,0.7,90,6.8
2025-06-20T22:00,21.7,90,20,0.5,867.8,100,560,2.2,360,7.9
2025-06-20T23:00,20.9,94,19.9,0.8,867.4,100,240,3.1,324,8.3
2025-06-21T00:00,20.7,96,20,0.8,866.9,100,360,3.3,319,7.6
2025-06-21T01:00,20.5,97,20,1.3,866.6,100,740,2.5,315,8.3
2025-06-21T02:00,20.4,97,19.9,1.2,866.3,100,1260,1.9,248,5.8
2025-06-21T03:00,20.4,96,19.8,0,865.8,99,10720,1.9,202,6.5
2025-06-21T04:00,20.5,96,19.9,0,865.4,98,23420,3.1,144,6.8
2025-06-21T05:00,20.6,96,20,0,865.7,79,24140,2.8,140,9.4
2025-06-21T06:00,21.4,92,20.1,0,866.4,74,24140,4.3,95,10.1
2025-06-21T07:00,22.8,86,20.4,0,867.4,72,22380,3.2,117,11.2
2025-06-21T08:00,24.3,77,20,0,868,80,7420,0.7,270,9
2025-06-21T09:00,25,77,20.7,0,868.5,79,8600,3.9,326,18.7
2025-06-21T10:00,25.2,79,21.3,0.8,868.2,100,24140,4.1,322,20.5
2025-06-21T11:00,26,74,21,0.4,868.7,100,22400,2.5,270,19.4
2025-06-21T12:00,26.1,75,21.3,0.4,868.1,100,24140,2.2,279,16.9
2025-06-21T13:00,25.8,77,21.4,1.5,867.7,100,24140,1.5,315,15.1
2025-06-21T14:00,25.3,79,21.4,2,866.9,100,24140,1.6,297,11.9
2025-06-21T15:00,24.6,82,21.3,2.1,866.2,100,24140,2.3,252,11.2
2025-06-21T16:00,23.9,85,21.2,1.7,865.9,100,24140,1.1,270,10.1
2025-06-21T17:00,23.9,83,20.8,0.9,866.5,100,24140,1.6,297,7.6
2025-06-21T18:00,23.1,85,20.4,0.4,866.5,100,24140,2.2,9,7.2
2025-06-21T19:00,22.6,89,20.7,0,866.5,51,24140,1.1,360,6.8
2025-06-21T20:00,22.2,91,20.7,0,867,65,15100,3.3,84,7.2
2025-06-21T21:00,22.2,90,20.5,0,867.6,80,14320,4.3,95,10.1
2025-06-21T22:00,22.1,89,20.2,0,867.8,100,2700,4.7,90,12.2
2025-06-21T23:00,21.5,90,19.8,0,868.3,100,980,5.4,86,10.8
2025-06-22T00:00,21.2,91,19.6,0,867.3,64,800,5.2,102,11.5
2025-06-22T01:00,21,93,19.8,0,866.7,67,1060,4.3,95,11.2
2025-06-22T02:00,20.9,94,19.9,0,866.5,59,7120,3.4,108,9.7
2025-06-22T03:00,20.8,94,19.8,0,866.3,65,24140,4.3,95,9.4
2025-06-22T04:00,20.7,93,19.5,0,866.5,62,24140,4.7,99,10.4
2025-06-22T05:00,20.6,94,19.6,0,866.7,51,24140,4.2,110,10.8
2025-06-22T06:00,21.4,89,19.5,0,867.5,58,24140,5.4,98,13
2025-06-22T07:00,22.6,83,19.5,0,868.1,50,24140,5.2,102,13.7
2025-06-22T08:00,23.9,77,19.6,0,868.2,80,20280,3.1,126,13.3
2025-06-22T09:00,25.4,69,19.3,0,868.5,96,17220,1.5,104,10.1
2025-06-22T10:00,26.7,63,19.1,0,868.2,97,16220,0.7,90,7.9
2025-06-22T11:00,26.5,65,19.4,0.1,868.7,100,8740,4.9,253,14.8
2025-06-22T12:00,26.1,73,20.9,0.6,867.9,100,21100,6.1,267,16.6
2025-06-22T13:00,25.2,79,21.3,3.7,867.2,100,24140,4.7,266,18
2025-06-22T14:00,24.7,82,21.4,3.5,866.8,100,23400,6.2,263,18
2025-06-22T15:00,23.7,86,21.2,2.2,866,100,24140,5.5,259,17.6
2025-06-22T16:00,23.3,87,21,1.2,865.4,100,24140,5.1,266,14
2025-06-22T17:00,22.9,91,21.4,1.3,865.4,100,24140,3.2,270,13.7
2025-06-22T18:00,22.4,90,20.7,0.6,865.2,100,24140,1.9,202,8.6
2025-06-22T19:00,22.4,90,20.6,0,866.1,84,24140,0.7,90,6.8
2025-06-22T20:00,22.3,90,20.5,0,866.6,71,24140,3.1,69,8.3
2025-06-22T21:00,22,91,20.5,0,867,78,24140,3.2,90,10.8
2025-06-22T22:00,22.1,90,20.4,0,866.9,70,24140,3.7,101,10.4
2025-06-22T23:00,21.8,89,19.9,0.1,867.2,62,22060,4.6,108,13
2025-06-23T00:00,21.6,90,19.9,0,866.3,59,23160,4.3,85,10.8
2025-06-23T01:00,21.3,91,19.8,0.1,865.7,77,24140,4,95,13.3
2025-06-23T02:00,21.1,91,19.5,0.6,865.2,68,24140,3,104,13
2025-06-23T03:00,20.9,92,19.6,0.1,865.3,80,24140,2.5,98,10.1
2025-06-23T04:00,20.8,92,19.4,0.5,865.2,81,19560,2.2,99,9.7
2025-06-23T05:00,20.9,93,19.7,0,865.7,73,19740,4,100,9
2025-06-23T06:00,21.2,92,19.9,0,865.9,51,19740,4.3,114,10.8
2025-06-23T07:00,22.6,84,19.8,0,866.5,54,19400,4.7,99,12.6
2025-06-23T08:00,24.1,76,19.6,0,866.7,71,19820,2.2,99,11.5
2025-06-23T09:00,25.3,74,20.4,0,867,59,19560,0.5,135,10.8
2025-06-23T10:00,26.1,68,19.8,0,866.5,86,5060,1.1,252,12.2
2025-06-23T11:00,25.2,74,20.3,0.3,866.4,92,5700,4.3,270,16.6
2025-06-23T12:00,24.9,78,20.8,1,865.8,94,5640,5.8,263,16.6
2025-06-23T13:00,24.7,79,20.8,1.1,865.2,98,5640,7.2,252,18
2025-06-23T14:00,23.7,84,20.8,2.7,864.5,100,5720,7,249,19.4
2025-06-23T15:00,23.1,86,20.6,2.6,863.5,100,5500,5.5,247,16.9
2025-06-23T16:00,23.1,86,20.6,1,863.4,91,6500,4.3,246,13.3
2025-06-23T17:00,23,88,20.9,1.6,863.4,92,8840,4,265,11.9
2025-06-23T18:00,22.4,90,20.6,0.9,863.9,92,24140,1.1,270,9.4
2025-06-23T19:00,21.9,91,20.4,0.8,864.1,91,24140,0,270,4
2025-06-23T20:00,21.7,91,20.2,0.9,864.8,90,24140,1.6,117,4.3
2025-06-23T21:00,21.6,90,19.9,0.8,865.5,90,24140,2.2,99,6.5
2025-06-23T22:00,21.4,90,19.7,0.4,865.4,90,24140,2.5,82,7.2
2025-06-23T23:00,21.2,90,19.5,0.4,865.6,83,24140,3.5,66,7.9
2025-06-24T00:00,21.1,91,19.5,0,864.9,82,24140,3.5,66,8.3
2025-06-24T01:00,20.9,91,19.4,0,864.1,81,12220,2.5,90,7.9
2025-06-24T02:00,20.7,91,19.2,0,863.6,73,24140,2.4,117,6.5
2025-06-24T03:00,20.5,93,19.3,0,863.3,76,24140,2.2,99,5.8
2025-06-24T04:00,20.4,93,19.2,0,863.3,71,24140,2.6,106,5.8
2025-06-24T05:00,20.8,91,19.2,0,863.7,70,24140,4.5,104,6.8
2025-06-24T06:00,21.2,88,19.2,0,864.5,56,24140,4.8,103,11.9
2025-06-24T07:00,22.4,83,19.3,0,865.3,72,24140,3.8,107,12.6
2025-06-24T08:00,23.6,77,19.3,0,865.5,72,9300,1.8,101,10.1
2025-06-24T09:00,24.9,70,19,0,865.3,79,9360,0.4,90,7.6
2025-06-24T10:00,26.2,63,18.6,0,865.2,86,9680,1,225,6.5
2025-06-24T11:00,27.2,59,18.5,0,865.6,94,19840,4.7,238,10.8
2025-06-24T12:00,27,63,19.3,0.1,865.5,92,22640,7,258,17.6
2025-06-24T13:00,25.1,76,20.5,1,865.1,100,20260,8,265,20.2
2025-06-24T14:00,24.3,81,20.8,1.9,865,100,20100,8.6,268,20.9
2025-06-24T15:00,23.3,85,20.7,1.9,864.4,100,23420,5.9,281,20.5
2025-06-24T16:00,22.8,87,20.5,0.5,864,90,24140,3.9,304,14.4
2025-06-24T17:00,22.8,87,20.5,0.3,863.9,90,24140,1.1,360,9.7
2025-06-24T18:00,22.7,87,20.4,0.1,864.3,86,24140,1.8,53,5.4
2025-06-24T19:00,22.5,87,20.2,0.2,864.7,89,24140,2.5,82,7.2
2025-06-24T20:00,22.5,87,20.2,0,865.7,96,23480,4.2,110,10.1
2025-06-24T21:00,22.4,86,20,0,866.7,94,2060,5.2,106,13.7
2025-06-24T22:00,22.1,87,19.9,0,867.3,96,660,5.2,102,14.4
2025-06-24T23:00,21.4,89,19.5,0,867.9,100,980,3.9,68,13.3
2025-06-25T00:00,21.2,90,19.5,0.1,866.9,100,2440,4.5,76,15.1
2025-06-25T01:00,21.1,91,19.5,0.1,866.8,97,13580,3,104,14
2025-06-25T02:00,21.1,91,19.5,0,866.5,99,24060,1.1,90,8.3
2025-06-25T03:00,21,92,19.6,0,866.6,95,23500,1.5,135,5
2025-06-25T04:00,21,91,19.5,0,866.3,100,19200,1.8,90,5.4
2025-06-25T05:00,20.6,94,19.6,0,866.2,84,24140,2.6,146,8.6
2025-06-25T06:00,21.3,89,19.4,0,866.8,83,24140,3.9,112,11.2
2025-06-25T07:00,22.2,84,19.4,0,867.9,80,24140,2.4,117,11.2
2025-06-25T08:00,23.4,76,18.9,0,868.3,79,21540,1.6,117,9
2025-06-25T09:00,24.6,70,18.7,0,868.7,89,21140,1.1,162,7.9
2025-06-25T10:00,25.6,64,18.3,0,868.4,96,20260,0.8,207,8.3
2025-06-25T11:00,26.9,58,18,0,868.9,92,22480,0.5,225,7.2
2025-06-25T12:00,26.7,59,18,0,868.3,92,15940,1.8,281,8.3
2025-06-25T13:00,26.7,64,19.3,0,868.4,85,22000,4.5,299,16.6
2025-06-25T14:00,25.2,78,21.1,1.3,867.5,89,22640,6.6,315,22.3
2025-06-25T15:00,24.6,82,21.3,2.2,867,88,23120,5.5,293,22
2025-06-25T16:00,23.7,85,21,1.6,866.6,100,21440,4.5,299,19.8
2025-06-25T17:00,23.1,89,21.2,1.9,866.7,100,24140,2.9,300,15.5
2025-06-25T18:00,22.6,90,20.8,1.9,867,93,24140,0.7,360,9.4
2025-06-25T19:00,22.5,89,20.6,1.8,867.7,91,24140,0.8,117,4.7
2025-06-25T20:00,22.3,89,20.4,1.8,868.9,81,24140,2.3,51,7.6
2025-06-25T21:00,22,90,20.3,0.3,869.6,70,24140,3.1,54,9
2025-06-25T22:00,21.7,91,20.2,0,869.5,65,24140,2.9,83,7.2
2025-06-25T23:00,21.4,91,19.8,0,869.7,41,24140,2.5,90,6.8
2025-06-26T00:00,21,93,19.8,0,868.9,14,24140,3.4,122,7.6
2025-06-26T01:00,20.8,94,19.8,0,868.4,12,24140,3.1,126,7.6
2025-06-26T02:00,20.4,95,19.6,0,868,21,24140,2.2,99,6.8
2025-06-26T03:00,20.3,95,19.5,0,867.9,41,24140,1.9,112,4.7
2025-06-26T04:00,20.1,96,19.5,0,867.7,50,24140,3,104,6.5
2025-06-26T05:00,20,97,19.5,0,868,50,24140,1.5,166,7.9
2025-06-26T06:00,21.1,93,19.9,0,868.9,60,24140,0.7,90,4
2025-06-26T07:00,22.3,85,19.7,0,869.9,62,24140,0.7,90,5.8
2025-06-26T08:00,23.6,77,19.4,0,870.4,84,19400,1.1,18,5.8
2025-06-26T09:00,24.9,72,19.5,0,870.3,93,4740,2.8,50,10.1
2025-06-26T10:00,25.9,68,19.6,0,870.2,77,19540,1.6,63,10.1
2025-06-26T11:00,26.4,65,19.3,0,870.4,88,23400,2.5,270,16.2
2025-06-26T12:00,26.4,68,20,0.2,870.1,73,19240,4.4,279,16.2
2025-06-26T13:00,25.9,75,21.1,0.4,869.9,100,19240,5.2,304,19.8
2025-06-26T14:00,24.8,81,21.3,1.5,869.2,100,21860,3.8,311,20.2
2025-06-26T15:00,24.2,82,21,0.9,868.1,100,21080,4.3,312,18
2025-06-26T16:00,23.8,83,20.7,0.8,867.6,100,24140,4,297,15.8
2025-06-26T17:00,22.6,89,20.7,0.7,868,100,24140,3.4,328,13.3
2025-06-26T18:00,22.3,89,20.4,0.4,867.8,100,24140,1.4,360,10.1
2025-06-26T19:00,22.2,90,20.5,0,867.9,86,24140,3.6,96,8.3
2025-06-26T20:00,22,90,20.3,0,868.6,62,24140,5,90,10.8
2025-06-26T21:00,21.9,90,20.2,0,869.3,75,24140,4.7,90,11.2
2025-06-26T22:00,21.7,91,20.2,0.2,869.2,64,24140,3.6,90,10.4
2025-06-26T23:00,21.2,91,19.7,0,869.1,69,24140,3.3,84,7.6
2025-06-27T00:00,20.9,93,19.7,0,868.3,33,24140,3.1,126,6.8
2025-06-27T01:00,20.5,95,19.7,0,867.9,31,24140,3.1,126,6.8
2025-06-27T02:00,20.3,95,19.4,0,867.3,15,24140,1.9,112,6.1
2025-06-27T03:00,20.1,96,19.5,0,867.2,31,24140,1.1,108,4
2025-06-27T04:00,19.9,96,19.3,0,866.9,56,22840,0.8,63,2.2
2025-06-27T05:00,19.7,98,19.4,0,867.3,76,24140,2.5,278,3.6
2025-06-27T06:00,20.5,95,19.7,0,867.4,82,24140,1.9,292,5.8
2025-06-27T07:00,21.9,87,19.7,0,868.5,74,24140,3.2,297,9
2025-06-27T08:00,23.4,79,19.6,0,868.9,82,24140,2,315,8.6
2025-06-27T09:00,24.8,73,19.6,0,869,90,11860,1.3,34,7.2
2025-06-27T10:00,25.9,69,19.8,0,869.1,75,9100,1.8,349,11.2
2025-06-27T11:00,25.8,69,19.7,0.3,869.1,90,8960,4.7,270,18
2025-06-27T12:00,26.1,70,20.2,0.2,868.8,77,8340,5.8,263,15.1
2025-06-27T13:00,25.3,77,21,0.7,868.2,100,16860,7.2,270,18
2025-06-27T14:00,24.4,81,20.9,0.9,867.5,100,22260,5.2,286,18.4
2025-06-27T15:00,24,83,21,0.8,867.1,100,21940,5.8,277,15.1
2025-06-27T16:00,23.7,84,20.9,0.8,866.7,100,24140,4,297,13.7
2025-06-27T17:00,22.9,88,20.8,1.1,867.2,100,24140,3.4,302,10.1
2025-06-27T18:00,22.1,91,20.5,0.8,866.5,100,24140,1.9,338,8.6
2025-06-27T19:00,21.9,90,20.2,0.2,867.1,79,19860,2.9,90,6.8
2025-06-27T20:00,21.9,89,20,0,868.1,77,24140,3.8,107,8.6
2025-06-27T21:00,21.7,90,20,0.5,868.9,81,24140,4,85,8.6
2025-06-27T22:00,21.4,91,19.9,0.9,868.8,88,24140,2.7,67,8.3
2025-06-27T23:00,21.4,91,19.8,0.9,868.9,100,24140,4.6,72,6.1
2025-06-28T00:00,21.2,91,19.7,0,868,53,24140,3.2,63,8.6
2025-06-28T01:00,21,92,19.6,0,867.3,38,18240,2.1,121,6.5
2025-06-28T02:00,20.7,94,19.7,0,866.5,26,24140,2.5,172,5
2025-06-28T03:00,20.4,94,19.4,0,866.4,35,24140,0.8,117,5
2025-06-28T04:00,20.4,94,19.4,0,866.2,48,24140,0,270,1.8
2025-06-28T05:00,20,98,19.7,0,865.9,64,24140,2.5,270,2.5
2025-06-28T06:00,20.5,95,19.7,0,865.9,79,24140,3.4,252,9
2025-06-28T07:00,21.8,88,19.7,0,866.4,64,24140,3.6,264,9.4
2025-06-28T08:00,23,82,19.8,0,866.9,76,7740,4,265,11.5
2025-06-28T09:00,24.2,77,19.9,0.1,867.5,68,5980,2.1,301,10.8
2025-06-28T10:00,24.9,77,20.6,0,867.3,100,20540,5.5,293,14.8
2025-06-28T11:00,24.4,79,20.5,1.1,867.2,100,1460,6.6,279,19.1
2025-06-28T12:00,24.3,81,20.8,1,866.4,100,14440,6.9,276,18.4
2025-06-28T13:00,24.4,81,20.9,1.4,866.2,100,13340,6.1,267,18
2025-06-28T14:00,23.9,84,21,5,865.3,100,11840,7.6,265,18.4
2025-06-28T15:00,23.3,87,21,5.4,864.8,100,24140,7.6,267,19.8
2025-06-28T16:00,22.7,89,20.8,4,864.1,100,24140,6.3,283,18.7
2025-06-28T17:00,22.9,89,21,3.3,864.6,100,24140,4,270,15.5
2025-06-28T18:00,22.5,90,20.8,1.8,865,100,24140,3.4,252,11.9
2025-06-28T19:00,21.8,92,20.5,0.9,865.7,100,24140,2.5,262,10.4
2025-06-28T20:00,21.3,92,20,0.3,866,100,24140,0.8,243,8.6
2025-06-28T21:00,21.1,93,19.9,0,866.2,99,24140,0.5,315,4.7
2025-06-28T22:00,20.8,94,19.8,0.1,866,91,24140,1.1,252,5.8
2025-06-28T23:00,20.6,94,19.6,0.2,865.6,94,24140,1.8,281,5
2025-06-29T00:00,20.5,94,19.5,0,865.2,80,24140,1.1,270,5.8
2025-06-29T01:00,20.2,96,19.5,0,864.4,83,24140,1.6,297,4.7
2025-06-29T02:00,20,97,19.5,0,864,92,24140,2.5,225,6.5
2025-06-29T03:00,19.8,97,19.3,0,863.6,98,24140,0.5,225,6.5
2025-06-29T04:00,19.9,96,19.2,0,863.5,88,24140,2.3,162,5
2025-06-29T05:00,20,96,19.3,0,863.2,89,24140,1.3,236,5
2025-06-29T06:00,20.8,92,19.5,0,864,84,24140,1.6,153,5.4
2025-06-29T07:00,21.7,88,19.6,0.1,864.6,83,24140,0.7,360,7.2
2025-06-29T08:00,22.5,86,20.1,0.2,865.1,82,7360,2.7,247,10.4
2025-06-29T09:00,23.7,81,20.3,0.1,865.3,89,5020,3.4,252,10.8
2025-06-29T10:00,24.4,78,20.3,0.2,865.7,100,7120,4,260,11.5
2025-06-29T11:00,24.4,81,20.9,5.1,865.1,100,6300,6.3,239,18
2025-06-29T12:00,24.2,83,21.1,4.5,865,100,1800,5.8,248,17.3
